Date,Capital Value,Fund Code,Fund Type
2023-11-10,211.4303760391051,161005,Strategy Fund
2023-11-10,161.80896147801653,163402,Strategy Fund
2023-11-10,193.851603908057,202002,Strategy Fund
2023-11-10,176.00684519485304,260116,Strategy Fund
2023-11-10,184.21521467379992,270006,Strategy Fund
2023-11-10,136.0610377565028,377010,Strategy Fund
2023-11-10,186.14696413240802,519008,Strategy Fund
2023-11-13,133.80873566803754,Shanghai Composite,Index
2023-11-13,160.40418061216758,040001,Mutual Fund
2023-11-13,135.75345213706157,050001,Mutual Fund
2023-11-13,346.4938541397508,070002,Mutual Fund
2023-11-13,484.4562824126312,110011,Mutual Fund
2023-11-13,366.85536074623184,161005,Mutual Fund
2023-11-13,327.420699076704,163402,Mutual Fund
2023-11-13,250.26759085306267,202002,Mutual Fund
2023-11-13,357.2877467787772,260116,Mutual Fund
2023-11-13,206.73422908449487,270006,Mutual Fund
2023-11-13,193.54765577786614,377010,Mutual Fund
2023-11-13,143.3643799087174,040001,Strategy Fund
2023-11-13,144.26789947267483,050001,Strategy Fund
2023-11-13,197.18681528366315,070002,Strategy Fund
2023-11-13,254.27173577180636,110011,Strategy Fund
2023-11-13,211.3017376439888,161005,Strategy Fund
2023-11-13,162.8235476482756,163402,Strategy Fund
2023-11-13,194.3362811874914,202002,Strategy Fund
2023-11-13,175.65172860676708,260116,Strategy Fund
2023-11-13,184.69989661448065,270006,Strategy Fund
2023-11-13,136.5939104698948,377010,Strategy Fund
2023-11-13,185.8551834640782,519008,Strategy Fund
2023-11-14,134.22354274860848,Shanghai Composite,Index
2023-11-14,160.0512914148208,040001,Mutual Fund
2023-11-14,135.31904109022298,050001,Mutual Fund
2023-11-14,347.01359492096043,070002,Mutual Fund
2023-11-14,482.08244662880935,110011,Mutual Fund
2023-11-14,367.1488450348288,161005,Mutual Fund
2023-11-14,328.14102461467274,163402,Mutual Fund
2023-11-14,250.3426711303186,202002,Mutual Fund
2023-11-14,357.03764535603204,260116,Mutual Fund
2023-11-14,205.7832516307062,270006,Mutual Fund
2023-11-14,193.08314140399926,377010,Mutual Fund
2023-11-14,143.54432763695482,040001,Strategy Fund
2023-11-14,144.07582120071643,050001,Strategy Fund
2023-11-14,198.04812033137662,070002,Strategy Fund
2023-11-14,254.35812796877272,110011,Strategy Fund
2023-11-14,211.42287413705856,161005,Strategy Fund
2023-11-14,163.64626020173202,163402,Strategy Fund
2023-11-14,194.31994079322294,202002,Strategy Fund
2023-11-14,175.6068996167898,260116,Strategy Fund
2023-11-14,184.37618535789537,270006,Strategy Fund
2023-11-14,136.8954419599487,377010,Strategy Fund
2023-11-14,185.6659079559087,519008,Strategy Fund
2023-11-15,134.96177223372584,Shanghai Composite,Index
2023-11-15,160.5794606764897,040001,Mutual Fund
2023-11-15,136.04976391211022,050001,Mutual Fund
2023-11-15,347.4994139538498,070002,Mutual Fund
2023-11-15,494.0862995498667,110011,Mutual Fund
2023-11-15,369.975891141597,161005,Mutual Fund
2023-11-15,328.53479384421036,163402,Mutual Fund
2023-11-15,252.07003556111775,202002,Mutual Fund
2023-11-15,361.14357827762643,260116,Mutual Fund
2023-11-15,207.59414424505636,270006,Mutual Fund
2023-11-15,195.18774764530284,377010,Mutual Fund
2023-11-15,144.38106245785877,040001,Strategy Fund
2023-11-15,145.02861193745332,050001,Strategy Fund
2023-11-15,198.33364744857187,070002,Strategy Fund
2023-11-15,255.58852029035558,110011,Strategy Fund
2023-11-15,212.59072411297288,161005,Strategy Fund
2023-11-15,163.8022206745468,163402,Strategy Fund
2023-11-15,195.51836428985226,202002,Strategy Fund
2023-11-15,176.56542895102928,260116,Strategy Fund
2023-11-15,185.67477967965533,270006,Strategy Fund
2023-11-15,137.3392418271264,377010,Strategy Fund
2023-11-15,186.70080567151723,519008,Strategy Fund
2023-11-16,134.00354365086636,Shanghai Composite,Index
2023-11-16,158.81308660904833,040001,Mutual Fund
2023-11-16,134.73008120216272,050001,Mutual Fund
2023-11-16,345.2059178217544,070002,Mutual Fund
2023-11-16,489.09602792441297,110011,Mutual Fund
2023-11-16,366.3501274084093,161005,Mutual Fund
2023-11-16,324.9866180706928,163402,Mutual Fund
2023-11-16,250.6332363584194,202002,Mutual Fund
2023-11-16,358.0377435044388,260116,Mutual Fund
2023-11-16,204.3556755948335,270006,Mutual Fund
2023-11-16,191.6938869624519,377010,Mutual Fund
2023-11-16,142.71369025867122,040001,Strategy Fund
2023-11-16,143.7409396014401,050001,Strategy Fund
2023-11-16,195.54382433744377,070002,Strategy Fund
2023-11-16,253.39563135635657,110011,Strategy Fund
2023-11-16,210.22513924119656,161005,Strategy Fund
2023-11-16,161.6737033342086,163402,Strategy Fund
2023-11-16,193.60548528189176,202002,Strategy Fund
2023-11-16,174.7995424568065,260116,Strategy Fund
2023-11-16,183.95850907315855,270006,Strategy Fund
2023-11-16,135.75107560691538,377010,Strategy Fund
2023-11-16,184.83279146288842,519008,Strategy Fund
2023-11-17,134.15094754888236,Shanghai Composite,Index
2023-11-17,159.33716979485823,040001,Mutual Fund
2023-11-17,135.32289355945224,050001,Mutual Fund
2023-11-17,345.41304137244737,070002,Mutual Fund
2023-11-17,480.1455706133963,110011,Mutual Fund
2023-11-17,367.00955763774454,161005,Mutual Fund
2023-11-17,325.3766020123777,163402,Mutual Fund
2023-11-17,250.85880627114193,202002,Mutual Fund
2023-11-17,358.39578124794326,260116,Mutual Fund
2023-11-17,204.39654672995243,270006,Mutual Fund
2023-11-17,191.71305635114814,377010,Mutual Fund
2023-11-17,142.79534922856132,040001,Strategy Fund
2023-11-17,143.5950605970939,050001,Strategy Fund
2023-11-17,196.2611102622247,070002,Strategy Fund
2023-11-17,252.47841628902177,110011,Strategy Fund
2023-11-17,210.31458983397337,161005,Strategy Fund
2023-11-17,162.14031715067458,163402,Strategy Fund
2023-11-17,193.4605728733522,202002,Strategy Fund
2023-11-17,174.84992234553607,260116,Strategy Fund
2023-11-17,183.73770923996088,270006,Strategy Fund
2023-11-17,135.88948901883236,377010,Strategy Fund
2023-11-17,184.718915803591,519008,Strategy Fund
2023-11-20,134.76804190760717,Shanghai Composite,Index
2023-11-20,161.26514954937602,040001,Mutual Fund
2023-11-20,135.32289355945224,050001,Mutual Fund
2023-11-20,346.31111528001577,070002,Mutual Fund
2023-11-20,485.907317460757,110011,Mutual Fund
2023-11-20,368.881306381697,161005,Mutual Fund
2023-11-20,325.4742149929814,163402,Mutual Fund
2023-11-20,251.0845791967859,202002,Mutual Fund
2023-11-20,359.00505407606477,260116,Mutual Fund
2023-11-20,204.84621913275834,270006,Mutual Fund
2023-11-20,190.92703282010842,377010,Mutual Fund
2023-11-20,142.85690141540218,040001,Strategy Fund
2023-11-20,143.64256623535437,050001,Strategy Fund
2023-11-20,196.47448720194268,070002,Strategy Fund
2023-11-20,253.45285972661392,110011,Strategy Fund
2023-11-20,211.08268191055842,161005,Strategy Fund
2023-11-20,161.9487572453603,163402,Strategy Fund
2023-11-20,193.80397110588947,202002,Strategy Fund
2023-11-20,175.78375316508115,260116,Strategy Fund
2023-11-20,184.0724918395499,270006,Strategy Fund
2023-11-20,135.91971244939631,377010,Strategy Fund
2023-11-20,185.45396514750516,519008,Strategy Fund
2023-11-21,134.75456510341644,Shanghai Composite,Index
2023-11-21,160.55558289135877,040001,Mutual Fund
2023-11-21,135.17403837653686,050001,Mutual Fund
2023-11-21,344.89123970736773,070002,Mutual Fund
2023-11-21,489.6488038052048,110011,Mutual Fund
2023-11-21,368.6968657285062,161005,Mutual Fund
2023-11-21,324.5303397695018,163402,Mutual Fund
2023-11-21,250.73306078591045,202002,Mutual Fund
2023-11-21,359.3640591301408,260116,Mutual Fund
2023-11-21,204.33410358492648,270006,Mutual Fund
2023-11-21,190.22060279867404,377010,Mutual Fund
2023-11-21,142.64303649095072,040001,Strategy Fund
2023-11-21,143.90684421168683,050001,Strategy Fund
2023-11-21,195.30586722185086,070002,Strategy Fund
2023-11-21,255.19105301166084,110011,Strategy Fund
2023-11-21,211.4422134198107,161005,Strategy Fund
2023-11-21,160.7248996620628,163402,Strategy Fund
2023-11-21,194.1431657830879,202002,Strategy Fund
2023-11-21,176.17330603852577,260116,Strategy Fund
2023-11-21,184.62855511959103,270006,Strategy Fund
2023-11-21,135.57412962046337,377010,Strategy Fund
2023-11-21,186.0024665156065,519008,Strategy Fund
2023-11-22,133.69000403909945,Shanghai Composite,Index
2023-11-22,158.27569361430145,040001,Mutual Fund
2023-11-22,133.56546731985608,050001,Mutual Fund
2023-11-22,342.2700662855917,070002,Mutual Fund
2023-11-22,486.5640163412321,110011,Mutual Fund
2023-11-22,364.75180926521114,161005,Mutual Fund
2023-11-22,320.47371052238304,163402,Mutual Fund
2023-11-22,248.57675646315158,202002,Mutual Fund
2023-11-22,356.6328922807517,260116,Mutual Fund
2023-11-22,200.6765231307563,270006,Mutual Fund
2023-11-22,186.6824995866187,377010,Mutual Fund
2023-11-22,140.76688608377333,040001,Strategy Fund
2023-11-22,142.45791869438298,050001,Strategy Fund
2023-11-22,192.57258373381734,070002,Strategy Fund
2023-11-22,254.01699127664176,110011,Strategy Fund
2023-11-22,209.15530103252192,161005,Strategy Fund
2023-11-22,158.5634682128313,163402,Strategy Fund
2023-11-22,192.1650850066134,202002,Strategy Fund
2023-11-22,174.58181078313555,260116,Strategy Fund
2023-11-22,182.82762350936946,270006,Strategy Fund
2023-11-22,134.02440300791108,377010,Strategy Fund
2023-11-22,184.30906624541944,519008,Strategy Fund
2023-11-23,134.49214406333402,Shanghai Composite,Index
2023-11-23,159.33614076151727,040001,Mutual Fund
2023-11-23,134.7408434322708,050001,Mutual Fund
2023-11-23,344.4263677031909,070002,Mutual Fund
2023-11-23,487.53714437391454,110011,Mutual Fund
2023-11-23,367.70629892025937,161005,Mutual Fund
2023-11-23,324.41553716180834,163402,Mutual Fund
2023-11-23,250.39136678533262,202002,Mutual Fund
2023-11-23,360.020904757419,260116,Mutual Fund
2023-11-23,203.1247767129515,270006,Mutual Fund
2023-11-23,188.88535308174082,377010,Mutual Fund
2023-11-23,141.57398342033994,040001,Strategy Fund
2023-11-23,143.25519142158532,050001,Strategy Fund
2023-11-23,193.78324954019618,070002,Strategy Fund
2023-11-23,254.31655422438223,110011,Strategy Fund
2023-11-23,210.1060124204796,161005,Strategy Fund
2023-11-23,159.54953678113773,163402,Strategy Fund
2023-11-23,193.06792069723872,202002,Strategy Fund
2023-11-23,175.23049749105547,260116,Strategy Fund
2023-11-23,183.78591352851237,270006,Strategy Fund
2023-11-23,134.7799601289325,377010,Strategy Fund
2023-11-23,185.18089459261117,519008,Strategy Fund
2023-11-24,133.57759748370336,Shanghai Composite,Index
2023-11-24,157.0576339486276,040001,Mutual Fund
2023-11-24,133.71681302218553,050001,Mutual Fund
2023-11-24,341.94649785572796,070002,Mutual Fund
2023-11-24,481.83295978473967,110011,Mutual Fund
2023-11-24,365.35297860716975,161005,Mutual Fund
2023-11-24,321.4957973273521,163402,Mutual Fund
2023-11-24,248.93909685797772,202002,Mutual Fund
2023-11-24,357.0327312479324,260116,Mutual Fund
2023-11-24,200.8497792137664,270006,Mutual Fund
2023-11-24,186.54317470352723,377010,Mutual Fund
2023-11-24,140.0484985221625,040001,Strategy Fund
2023-11-24,142.39427415221923,050001,Strategy Fund
2023-11-24,191.46194118710062,070002,Strategy Fund
2023-11-24,253.5029202796708,110011,Strategy Fund
2023-11-24,208.7693309214065,161005,Strategy Fund
2023-11-24,157.34460082781894,163402,Strategy Fund
2023-11-24,191.75825943453734,202002,Strategy Fund
2023-11-24,174.4006755033885,260116,Strategy Fund
2023-11-24,182.8729043432618,270006,Strategy Fund
2023-11-24,133.49517482169153,377010,Strategy Fund
2023-11-24,184.54524416546872,519008,Strategy Fund
2023-11-27,133.17686469125226,Shanghai Composite,Index
2023-11-27,156.35087459585876,040001,Mutual Fund
2023-11-27,134.15807850515873,050001,Mutual Fund
2023-11-27,342.25424970379805,070002,Mutual Fund
2023-11-27,479.13469520994505,110011,Mutual Fund
2023-11-27,364.43959616065183,161005,Mutual Fund
2023-11-27,321.20645110975744,163402,Mutual Fund
2023-11-27,248.7150516708055,202002,Mutual Fund
2023-11-27,356.5328854241853,260116,Mutual Fund
2023-11-27,199.36349084758456,270006,Mutual Fund
2023-11-27,184.60312568661055,377010,Mutual Fund
2023-11-27,139.593555957141,040001,Strategy Fund
2023-11-27,142.22526513166991,050001,Strategy Fund
2023-11-27,191.65501249051127,070002,Strategy Fund
2023-11-27,251.09332460140394,110011,Strategy Fund
2023-11-27,207.78750205636115,161005,Strategy Fund
2023-11-27,157.62724130635544,163402,Strategy Fund
2023-11-27,190.97413361832443,202002,Strategy Fund
2023-11-27,173.34535653624093,260116,Strategy Fund
2023-11-27,182.31815872244337,270006,Strategy Fund
2023-11-27,133.46096966872614,377010,Strategy Fund
2023-11-27,183.89829221272961,519008,Strategy Fund
2023-11-28,133.48317148004213,Shanghai Composite,Index
2023-11-28,157.2264394935956,040001,Mutual Fund
2023-11-28,135.0435218232928,050001,Mutual Fund
2023-11-28,345.3345379511322,070002,Mutual Fund
2023-11-28,475.20579070922355,110011,Mutual Fund
2023-11-28,365.2778072318213,161005,Mutual Fund
2023-11-28,320.91736530375863,163402,Mutual Fund
2023-11-28,249.43632532065087,202002,Mutual Fund
2023-11-28,357.67379065754267,260116,Mutual Fund
2023-11-28,199.56285433843212,270006,Mutual Fund
2023-11-28,185.17539537623907,377010,Mutual Fund
2023-11-28,139.74356806749142,040001,Strategy Fund
2023-11-28,142.2819204169724,050001,Strategy Fund
2023-11-28,192.5599290146964,070002,Strategy Fund
2023-11-28,251.05056679306034,110011,Strategy Fund
2023-11-28,208.57654358696868,161005,Strategy Fund
2023-11-28,157.88205554535676,163402,Strategy Fund
2023-11-28,191.191135349485,202002,Strategy Fund
2023-11-28,174.1101099190472,260116,Strategy Fund
2023-11-28,182.5674318239945,270006,Strategy Fund
2023-11-28,133.6951008274031,377010,Strategy Fund
2023-11-28,184.48486224116314,519008,Strategy Fund
2023-11-29,132.73566571975388,Shanghai Composite,Index
2023-11-29,156.17302234898852,040001,Mutual Fund
2023-11-29,134.5978782012759,050001,Mutual Fund
2023-11-29,343.98773325312277,070002,Mutual Fund
2023-11-29,468.9330742718618,110011,Mutual Fund
2023-11-29,363.74364044144767,161005,Mutual Fund
2023-11-29,318.22165943520713,163402,Mutual Fund
2023-11-29,248.56329818202857,202002,Mutual Fund
2023-11-29,357.3161168668851,260116,Mutual Fund
2023-11-29,196.9884935174663,270006,Mutual Fund
2023-11-29,182.69404507819746,377010,Mutual Fund
2023-11-29,138.8645781259254,040001,Strategy Fund
2023-11-29,141.96451332916956,050001,Strategy Fund
2023-11-29,191.3478468169744,070002,Strategy Fund
2023-11-29,249.99854742323043,110011,Strategy Fund
2023-11-29,207.48844622420876,161005,Strategy Fund
2023-11-29,156.80751263767698,163402,Strategy Fund
2023-11-29,190.3204319812536,202002,Strategy Fund
2023-11-29,173.14186351910706,260116,Strategy Fund
2023-11-29,182.10715994753534,270006,Strategy Fund
2023-11-29,133.10456501459228,377010,Strategy Fund
2023-11-29,183.9494140684994,519008,Strategy Fund
2023-11-30,133.08077845062522,Shanghai Composite,Index
2023-11-30,155.81382439758582,040001,Mutual Fund
2023-11-30,134.4498205352545,050001,Mutual Fund
2023-11-30,344.36611975970123,070002,Mutual Fund
2023-11-30,470.4336601095318,110011,Mutual Fund
2023-11-30,364.28925590210986,161005,Mutual Fund
2023-11-30,317.3306387887885,163402,Mutual Fund
2023-11-30,248.33959121366473,202002,Mutual Fund
2023-11-30,357.5662381486919,260116,Mutual Fund
2023-11-30,197.46126590190823,270006,Mutual Fund
2023-11-30,181.87192187534558,377010,Mutual Fund
2023-11-30,138.765530433402,040001,Strategy Fund
2023-11-30,142.1273288644004,050001,Strategy Fund
2023-11-30,191.54650383587523,070002,Strategy Fund
2023-11-30,251.30588299553892,110011,Strategy Fund
2023-11-30,208.0246318960655,161005,Strategy Fund
2023-11-30,156.89789773380383,163402,Strategy Fund
2023-11-30,190.6531317075181,202002,Strategy Fund
2023-11-30,174.06388134448497,260116,Strategy Fund
2023-11-30,182.36583233361446,270006,Strategy Fund
2023-11-30,133.2326662436023,377010,Strategy Fund
2023-11-30,184.6537086018708,519008,Strategy Fund
2023-12-01,133.1606269176956,Shanghai Composite,Index
2023-12-01,155.28405739463403,040001,Mutual Fund
2023-12-01,133.8582413248994,050001,Mutual Fund
2023-12-01,344.7793591034129,070002,Mutual Fund
2023-12-01,465.0707163842832,110011,Mutual Fund
2023-12-01,361.55708648284406,161005,Mutual Fund
2023-12-01,315.9661170419967,163402,Mutual Fund
2023-12-01,247.8429120312374,202002,Mutual Fund
2023-12-01,355.7068937103187,260116,Mutual Fund
2023-12-01,196.11852929377525,270006,Mutual Fund
2023-12-01,181.30811891753197,377010,Mutual Fund
2023-12-01,138.7667749851451,040001,Strategy Fund
2023-12-01,141.91501620544636,050001,Strategy Fund
2023-12-01,192.2881088756354,070002,Strategy Fund
2023-12-01,250.22457491719283,110011,Strategy Fund
2023-12-01,207.47541834994848,161005,Strategy Fund
2023-12-01,157.87325822169217,163402,Strategy Fund
2023-12-01,190.28983419058446,202002,Strategy Fund
2023-12-01,173.60766930708286,260116,Strategy Fund
2023-12-01,181.88287888434064,270006,Strategy Fund
2023-12-01,133.52810761418573,377010,Strategy Fund
2023-12-01,184.09645695570578,519008,Strategy Fund
2023-12-04,132.77446109963427,Shanghai Composite,Index
2023-12-04,154.75609159949227,040001,Mutual Fund
2023-12-04,133.12202099761245,050001,Mutual Fund
2023-12-04,341.98664629467527,070002,Mutual Fund
2023-12-04,453.21141311648387,110011,Mutual Fund
2023-12-04,358.52000695638816,161005,Mutual Fund
2023-12-04,313.21721182373136,163402,Mutual Fund
2023-12-04,246.40542314145623,202002,Mutual Fund
2023-12-04,354.46191958233265,260116,Mutual Fund
2023-12-04,192.98063282507485,270006,Mutual Fund
2023-12-04,179.56756097592367,377010,Mutual Fund
2023-12-04,138.70219736246185,040001,Strategy Fund
2023-12-04,142.03211915515476,050001,Strategy Fund
2023-12-04,190.606172278743,070002,Strategy Fund
2023-12-04,247.63687541492217,110011,Strategy Fund
2023-12-04,205.8451592953541,161005,Strategy Fund
2023-12-04,157.14514504713793,163402,Strategy Fund
2023-12-04,189.75021578957114,202002,Strategy Fund
2023-12-04,172.0013613174026,260116,Strategy Fund
2023-12-04,181.66787378831225,270006,Strategy Fund
2023-12-04,132.97269922035625,377010,Strategy Fund
2023-12-04,182.61478457346442,519008,Strategy Fund
2023-12-05,130.55712759927036,Shanghai Composite,Index
2023-12-05,152.1252380423009,040001,Mutual Fund
2023-12-05,131.51124454354135,050001,Mutual Fund
2023-12-05,338.08799852691595,070002,Mutual Fund
2023-12-05,441.88112778857186,110011,Mutual Fund
2023-12-05,353.0346508499554,161005,Mutual Fund
